Grid_ID,Latitude,Longitude,Ship_Count,Density,어선,여객선,화물선,유조선,예인선,수상레저기구,기타선,avg_speed,avg_dir
GR3_G3B42_Y,35.275,129.975,4,1.76,2,0,0,0,0,0,2,0.0,0.0
GR3_G3B43_N,35.125,129.675,4,0.99,1,0,0,1,0,0,2,23.897199453551913,134.49817850637524
GR3_G3C11_M,35.875,130.125,4,0.2,1,0,0,0,0,0,3,0.0,0.0
GR3_G3C11_Q,35.825,130.075,4,0.15,3,0,0,0,0,0,1,0.0,0.0
GR3_G3C11_Y,35.775,130.225,4,0.2,2,0,0,0,0,0,2,0.0,0.0
GR3_G3C12_L,35.875,130.325,4,0.4,2,0,0,0,0,0,2,0.0,0.0
GR3_G3C14_A,35.725,130.275,4,0.16,4,0,0,0,0,0,0,0.0,0.0
GR3_G3C14_B,35.725,130.325,4,0.11,4,0,0,0,0,0,0,0.0,0.0
GR3_G3C33_G,35.175,130.075,4,0.9,4,0,0,0,0,0,0,0.0,0.0
GR3_G3E11_K,34.875,128.025,4,0.08,4,0,0,0,0,0,0,0.0,0.0
GR3_G3E11_Q,34.825,128.075,4,0.08,4,0,0,0,0,0,0,13.036088342440802,237.43226320582878
GR3_G3E12_I,34.925,128.425,4,6.76,1,0,0,1,2,0,0,0.0,0.0
GR3_G3E13_D,34.725,128.175,4,3.58,2,0,2,0,0,0,0,0.0,0.0
GR3_G3E13_U,34.525,128.025,4,3.0,0,0,3,0,1,0,0,0.0,0.0
GR3_G3E13_Y,34.525,128.225,4,0.22,4,0,0,0,0,0,0,0.0,0.0
GR3_G3E14_C,34.725,128.375,4,0.04,4,0,0,0,0,0,0,0.0,0.0
GR3_G3E14_N,34.625,128.425,4,0.09,2,0,0,0,0,0,2,0.0,0.0
GR3_G3E14_O,34.625,128.475,4,0.1,4,0,0,0,0,0,0,0.0,0.0
GR3_G3E22_D,34.975,128.925,4,0.52,1,0,0,1,0,0,2,0.0,0.0
GR3_G3E22_L,34.875,128.825,4,2.68,0,0,3,0,0,0,1,0.0,0.0
GR3_G3E22_P,34.825,128.775,4,0.99,1,0,1,0,1,0,1,21.781306921675775,127.0292577413479
GR3_G3E22_T,34.825,128.975,4,2.59,0,0,0,3,0,0,1,27.55475865209472,130.73360655737704
GR3_G3E22_Y,34.775,128.975,4,2.88,2,0,0,1,0,0,1,0.0,0.0
GR3_G3E23_O,34.625,128.725,4,2.24,2,0,0,2,0,0,0,0.0,0.0
GR3_G3E24_C,34.725,128.875,4,5.69,0,0,0,4,0,0,0,0.0,0.0
GR3_G3E24_F,34.675,128.775,4,1.19,3,0,0,1,0,0,0,30.858720400728597,129.2544398907104
GR3_G3E24_I,34.675,128.925,4,43.6,2,0,2,0,0,0,0,0.0,0.0
GR3_G3E24_N,34.625,128.925,4,64.67,2,0,2,0,0,0,0,0.0,0.0
GR3_G3E24_V,34.525,128.825,4,6.12,1,0,2,0,0,0,1,0.0,0.0
GR3_G3E24_W,34.525,128.875,4,21.28,1,0,2,0,0,0,1,0.0,0.0
GR3_G3E31_G,34.425,128.075,4,5.59,0,0,2,0,0,0,2,0.0,0.0
GR3_G3E31_H,34.425,128.125,4,6.44,0,0,3,0,0,0,1,19.53882058287796,159.59722222222223
GR3_G3E31_J,34.425,128.225,4,10.76,0,0,2,2,0,0,0,0.0,0.0
GR3_G3E31_K,34.375,128.025,4,5.17,0,0,2,2,0,0,0,0.0,0.0
GR3_G3E31_N,34.375,128.175,4,11.21,0,0,3,1,0,0,0,0.0,0.0
GR3_G3E32_C,34.475,128.375,4,1.64,2,0,0,2,0,0,0,0.0,0.0
GR3_G3E32_H,34.425,128.375,4,3.76,2,0,1,1,0,0,0,0.0,0.0
GR3_G3E33_G,34.175,128.075,4,24.67,1,0,0,3,0,0,0,0.0,0.0
GR3_G3E33_H,34.175,128.125,4,31.6,1,0,0,3,0,0,0,0.0,0.0
GR3_G3E33_M,34.125,128.125,4,18.12,0,0,2,2,0,0,0,16.815232240437158,158.8523451730419
GR3_G3E41_S,34.325,128.675,4,0.18,3,0,0,0,0,0,1,0.0,0.0
GR3_G3E41_U,34.275,128.525,4,0.33,3,0,0,0,0,0,1,0.0,0.0
GR3_G3E42_A,34.475,128.775,4,26.07,1,0,3,0,0,0,0,0.0,0.0
GR3_G3E42_K,34.375,128.775,4,32.66,1,0,3,0,0,0,0,0.0,0.0
GR3_G3E43_D,34.225,128.675,4,37.44,0,0,1,3,0,0,0,0.0,0.0
GR3_G3F11_C,34.975,129.125,4,5.86,0,0,1,3,0,0,0,32.790983606557376,129.4157559198543
GR3_G3F11_Q,34.825,129.075,4,15.29,2,0,2,0,0,0,0,0.0,0.0
GR3_G3F11_Y,34.775,129.225,4,22.98,3,0,1,0,0,0,0,0.0,0.0
GR3_G3F12_E,34.975,129.475,4,1.2,0,0,0,0,0,2,2,27.760245901639344,136.40084244080145
GR3_G3F12_P,34.825,129.275,4,23.0,3,0,1,0,0,0,0,0.0,0.0
GR3_G3F23_G,34.675,129.575,4,0.59,4,0,0,0,0,0,0,0.0,0.0
GR3_G3F24_T,34.575,129.975,4,13.66,0,4,0,0,0,0,0,0.0,0.0
GR3_G3F34_W,34.025,129.375,4,10.13,0,0,1,3,0,0,0,0.0,0.0
GR3_G3F42_P,34.325,129.775,4,5.87,0,2,2,0,0,0,0,0.0,0.0
GR3_G3G13_H,34.675,130.125,4,6.57,0,0,0,4,0,0,0,0.0,0.0
GR3_G3G31_B,34.475,130.075,4,13.95,0,2,2,0,0,0,0,0.0,0.0
GR3_G3I11_I,33.925,128.175,4,12.33,3,0,1,0,0,0,0,0.0,0.0
GR3_G3I31_C,33.475,128.125,4,11.78,0,0,1,1,0,0,2,0.0,0.0
GR3_G3J21_E,33.975,129.725,4,8.57,0,0,4,0,0,0,0,0.0,0.0
GR3_J2B11_A,31.975,125.025,4,8.73,1,0,3,0,0,0,0,0.0,0.0
GR3_F1L14_W,37.525,123.375,3,8.66,0,0,0,3,0,0,0,0.0,0.0
GR3_F1L22_I,37.925,123.925,3,2.96,0,0,0,0,0,0,3,0.0,0.0
GR3_F1L22_X,37.775,123.925,3,1.27,0,0,0,0,0,0,3,0.0,0.0
GR3_F1L24_M,37.625,123.875,3,7.62,0,0,3,0,0,0,0,0.0,0.0
GR3_F1L24_X,37.525,123.925,3,8.9,0,0,3,0,0,0,0,0.0,0.0
GR3_F1L32_W,37.275,123.375,3,23.77,0,0,0,0,0,0,3,0.0,0.0
GR3_F1L34_D,37.225,123.425,3,38.42,0,0,1,0,0,0,2,0.0,0.0
GR3_F1L34_I,37.175,123.425,3,21.99,0,0,3,0,0,0,0,0.0,0.0
GR3_F1L41_Q,37.325,123.575,3,35.5,0,0,3,0,0,0,0,0.0,0.0
GR3_F1L43_A,37.225,123.525,3,34.98,0,0,3,0,0,0,0,0.0,0.0
GR3_F1L43_E,37.225,123.725,3,31.91,0,0,0,3,0,0,0,0.0,0.0
GR3_F1L44_C,37.225,123.875,3,0.22,2,0,0,0,0,0,1,0.0,0.0
GR3_F2I21_T,37.825,124.725,3,1.89,1,0,0,0,0,0,2,0.0,0.0
GR3_F2I24_Q,37.575,124.825,3,1.02,0,0,0,3,0,0,0,0.0,0.0
GR3_F2I31_P,37.325,124.025,3,25.31,0,2,0,1,0,0,0,0.0,0.0
GR3_F2I31_Q,37.325,124.075,3,14.87,0,3,0,0,0,0,0,0.0,0.0
GR3_F2I32_V,37.275,124.325,3,12.41,0,0,1,2,0,0,0,0.0,0.0
GR3_F2I34_E,37.225,124.475,3,17.87,0,1,2,0,0,0,0,0.0,0.0
GR3_F2I34_J,37.175,124.475,3,19.81,0,2,1,0,0,0,0,0.0,0.0
GR3_F2I34_T,37.075,124.475,3,12.28,0,0,3,0,0,0,0,0.0,0.0
GR3_F2I43_G,37.175,124.575,3,8.38,0,0,3,0,0,0,0,0.0,0.0
GR3_F2I44_M,37.125,124.875,3,25.96,0,0,0,3,0,0,0,0.0,0.0
GR3_F2J31_G,37.425,125.075,3,2.72,0,0,3,0,0,0,0,0.0,0.0
GR3_F2J31_H,37.425,125.125,3,6.86,0,0,3,0,0,0,0,0.0,0.0
GR3_F2J31_M,37.375,125.125,3,6.08,0,0,3,0,0,0,0,0.0,0.0
GR3_F2J32_P,37.325,125.275,3,5.04,0,0,3,0,0,0,0,73.9872495446266,175.46220400728598
GR3_F2J33_N,37.125,125.175,3,15.96,0,3,0,0,0,0,0,52.48759107468124,187.09619763205828
GR3_F2J43_G,37.175,125.575,3,4.07,0,0,3,0,0,0,0,71.10615892531877,166.50108151183971
GR3_F2J43_N,37.125,125.675,3,4.07,0,0,3,0,0,0,0,0.0,0.0
GR3_F2J44_V,37.025,125.825,3,16.43,0,0,3,0,0,0,0,0.0,0.0
GR3_F2K14_Y,37.525,126.475,3,0.95,1,0,0,0,0,1,1,0.0,0.0
GR3_F2K32_Q,37.325,126.325,3,0.14,1,0,0,0,0,0,2,0.0,0.0
GR3_F2K32_R,37.325,126.375,3,0.07,3,0,0,0,0,0,0,0.0,0.0
GR3_F2K32_X,37.275,126.425,3,3.33,1,0,0,2,0,0,0,0.0,0.0
GR3_F2K33_V,37.025,126.075,3,1.86,0,0,3,0,0,0,0,0.0,0.0
GR3_F2K34_H,37.175,126.375,3,2.88,0,0,0,3,0,0,0,0.0,0.0
GR3_F2K34_M,37.125,126.375,3,0.0,0,0,3,0,0,0,0,0.0,0.0
GR3_F2K34_N,37.125,126.425,3,5.43,0,0,2,0,0,0,1,0.0,0.0
GR3_F2K41_U,37.275,126.525,3,0.1,2,0,0,0,0,0,1,0.0,0.0
GR3_F2K43_P,37.075,126.525,3,45.91,0,0,3,0,0,0,0,0.0,0.0
GR3_F2K43_W,37.025,126.625,3,0.36,0,0,1,0,1,0,1,0.0,0.0
GR3_F2M22_O,36.875,124.975,3,15.9,0,3,0,0,0,0,0,0.0,0.0
GR3_F2N14_S,36.575,125.425,3,16.49,0,0,3,0,0,0,0,0.0,0.0
GR3_F2N21_V,36.775,125.575,3,7.2,0,0,0,3,0,0,0,48.99282786885246,169.49590163934425
GR3_F2N23_D,36.725,125.675,3,12.8,0,0,3,0,0,0,0,0.0,0.0
GR3_F2N24_H,36.675,125.875,3,29.42,0,0,2,1,0,0,0,0.0,0.0
GR3_F2N24_P,36.575,125.775,3,25.78,0,0,0,3,0,0,0,46.67190346083789,154.9639116575592
GR3_F2N32_E,36.475,125.475,3,29.84,0,0,3,0,0,0,0,0.0,0.0
GR3_F2N32_G,36.425,125.325,3,5.16,0,0,3,0,0,0,0,0.0,0.0
GR3_F2N32_M,36.375,125.375,3,5.16,0,0,3,0,0,0,0,37.962317850637525,169.57468123861565
GR3_F2N34_Q,36.075,125.325,3,0.36,0,0,0,0,0,0,3,35.75068306010929,158.58720400728598
GR3_F2N41_H,36.425,125.625,3,16.46,0,0,3,0,0,0,0,0.0,0.0
GR3_F2N41_N,36.375,125.675,3,16.45,0,0,3,0,0,0,0,0.0,0.0
GR3_F2N41_O,36.375,125.725,3,20.82,0,0,0,3,0,0,0,0.0,0.0
GR3_F2N41_T,36.325,125.725,3,21.06,0,0,1,2,0,0,0,0.0,0.0
GR3_F2N42_D,36.475,125.925,3,13.95,1,0,0,2,0,0,0,0.0,0.0
GR3_F2N42_E,36.475,125.975,3,0.11,3,0,0,0,0,0,0,0.0,0.0
GR3_F2N42_I,36.425,125.925,3,0.11,3,0,0,0,0,0,0,0.0,0.0
GR3_F2N42_X,36.275,125.925,3,0.31,0,0,0,0,0,0,3,41.80077413479053,147.22199453551912
GR3_F2O11_C,36.975,126.125,3,2.61,0,0,3,0,0,0,0,68.00717213114754,138.7717440801457
GR3_F2O11_P,36.825,126.025,3,12.24,0,0,3,0,0,0,0,0.0,0.0
GR3_F2O13_J,36.675,126.225,3,0.02,3,0,0,0,0,0,0,0.0,0.0
GR3_F2O14_M,36.625,126.375,3,0.05,3,0,0,0,0,0,0,0.0,0.0
GR3_F2O31_E,36.475,126.225,3,1.1,0,0,0,3,0,0,0,0.0,0.0
GR3_F2O32_F,36.425,126.275,3,1.38,0,0,0,3,0,0,0,0.0,0.0
GR3_F2O32_I,36.425,126.425,3,0.02,3,0,0,0,0,0,0,0.0,0.0
GR3_F2O32_L,36.375,126.325,3,0.93,1,0,0,2,0,0,0,0.0,0.0
GR3_F2O34_I,36.175,126.425,3,0.08,3,0,0,0,0,0,0,0.0,0.0
GR3_F2O34_R,36.075,126.375,3,0.1,3,0,0,0,0,0,0,0.0,0.0
GR3_F2O43_F,36.175,126.525,3,0.16,3,0,0,0,0,0,0,0.0,0.0
GR3_F2O43_V,36.025,126.575,3,0.06,3,0,0,0,0,0,0,0.0,0.0
GR3_F4A42_W,35.275,124.875,3,14.34,0,0,3,0,0,0,0,0.0,0.0
GR3_F4A44_J,35.175,124.975,3,45.49,0,0,3,0,0,0,0,0.0,0.0
GR3_F4A44_K,35.125,124.775,3,6.74,0,0,0,3,0,0,0,0.0,0.0
GR3_F4A44_O,35.125,124.975,3,45.45,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B13_X,35.525,125.175,3,0.25,3,0,0,0,0,0,0,0.0,0.0
GR3_F4B21_F,35.925,125.525,3,13.25,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B21_N,35.875,125.675,3,0.56,3,0,0,0,0,0,0,0.0,0.0
GR3_F4B21_Q,35.825,125.575,3,1.01,0,0,0,0,0,0,3,38.17953096539162,148.74214480874318
GR3_F4B21_T,35.825,125.725,3,31.4,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B22_B,35.975,125.825,3,3.79,0,0,1,2,0,0,0,0.0,0.0
GR3_F4B22_F,35.925,125.775,3,15.93,0,0,3,0,0,0,0,39.15061475409836,151.0880009107468
GR3_F4B23_E,35.725,125.725,3,15.7,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B23_I,35.675,125.675,3,15.42,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B23_K,35.625,125.525,3,13.2,0,0,3,0,0,0,0,37.701161202185794,142.60576047358833
GR3_F4B23_M,35.625,125.625,3,5.48,0,0,0,3,0,0,0,0.0,0.0
GR3_F4B24_Q,35.575,125.825,3,4.93,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B24_U,35.525,125.775,3,1.83,0,0,1,0,2,0,0,45.77811930783242,142.0658014571949
GR3_F4B31_T,35.325,125.225,3,2.66,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B32_L,35.375,125.325,3,20.57,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B33_F,35.175,125.025,3,35.94,0,0,3,0,0,0,0,37.69854280510018,120.14036885245902
GR3_F4B33_K,35.125,125.025,3,35.92,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B33_V,35.025,125.075,3,8.51,0,0,3,0,0,0,0,39.78586065573771,115.17691256830601
GR3_F4B34_S,35.075,125.425,3,0.27,3,0,0,0,0,0,0,48.16507285974499,117.13239981785064
GR3_F4B34_U,35.025,125.275,3,0.23,3,0,0,0,0,0,0,42.66051912568306,114.42543260473589
GR3_F4B41_A,35.475,125.525,3,0.3,0,0,0,0,0,0,3,40.23520036429873,136.03233151183971
GR3_F4B41_B,35.475,125.575,3,5.47,0,0,0,3,0,0,0,0.0,0.0
GR3_F4B41_C,35.475,125.625,3,8.79,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B41_G,35.425,125.575,3,4.02,2,0,0,1,0,0,0,0.0,0.0
GR3_F4B41_L,35.375,125.575,3,0.37,3,0,0,0,0,0,0,0.0,0.0
GR3_F4B41_M,35.375,125.625,3,21.12,0,0,3,0,0,0,0,45.369990892531874,135.07729963570128
GR3_F4B41_O,35.375,125.725,3,0.52,2,0,0,0,0,0,1,0.0,0.0
GR3_F4B41_R,35.325,125.625,3,21.36,1,0,2,0,0,0,0,0.0,0.0
GR3_F4B41_W,35.275,125.625,3,18.32,1,0,2,0,0,0,0,0.0,0.0
GR3_F4B41_Y,35.275,125.725,3,7.42,1,0,2,0,0,0,0,0.0,0.0
GR3_F4B43_C,35.225,125.625,3,9.88,0,0,2,1,0,0,0,52.31716757741348,125.52811930783243
GR3_F4B43_D,35.225,125.675,3,5.61,0,0,2,1,0,0,0,0.0,0.0
GR3_F4B43_G,35.175,125.575,3,21.07,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B43_I,35.175,125.675,3,7.17,0,0,3,0,0,0,0,0.0,0.0
GR3_F4B43_L,35.125,125.575,3,15.06,0,0,2,1,0,0,0,0.0,0.0
GR3_F4B44_S,35.075,125.925,3,0.13,2,0,0,0,0,0,1,60.4308970856102,137.17770947176686
GR3_F4C11_G,35.925,126.075,3,0.52,0,0,0,0,2,0,1,0.0,0.0
GR3_F4C12_Y,35.775,126.475,3,0.38,0,0,0,0,3,0,0,0.0,0.0
GR3_F4C13_E,35.725,126.225,3,3.58,0,0,0,0,2,0,1,0.0,0.0
GR3_F4C13_J,35.675,126.225,3,4.76,0,0,0,0,0,0,3,0.0,0.0
GR3_F4C14_N,35.625,126.425,3,0.19,3,0,0,0,0,0,0,0.0,0.0
GR3_F4C34_H,35.175,126.375,3,0.24,2,1,0,0,0,0,0,1.4134790528233152,179.9795081967213
GR3_F4E21_S,34.825,124.675,3,13.52,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E23_P,34.575,124.525,3,8.47,1,0,0,1,0,0,1,0.0,0.0
GR3_F4E23_V,34.525,124.575,3,44.24,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E24_X,34.525,124.925,3,7.88,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E32_L,34.375,124.325,3,2.9,3,0,0,0,0,0,0,0.0,0.0
GR3_F4E32_O,34.375,124.475,3,6.58,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E34_N,34.125,124.425,3,14.3,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E41_A,34.475,124.525,3,22.54,0,0,2,1,0,0,0,0.0,0.0
GR3_F4E41_F,34.425,124.525,3,6.58,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E41_H,34.425,124.625,3,62.99,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E41_O,34.375,124.725,3,36.13,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E41_Y,34.275,124.725,3,2.32,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E42_A,34.475,124.775,3,21.26,0,0,0,3,0,0,0,0.0,0.0
GR3_F4E42_O,34.375,124.975,3,0.62,2,0,0,0,1,0,0,0.0,0.0
GR3_F4E42_Q,34.325,124.825,3,21.23,0,0,0,3,0,0,0,0.0,0.0
GR3_F4E43_E,34.225,124.725,3,1.82,2,0,1,0,0,0,0,0.0,0.0
GR3_F4E43_H,34.175,124.625,3,0.3,3,0,0,0,0,0,0,0.0,0.0
GR3_F4E43_L,34.125,124.575,3,0.3,3,0,0,0,0,0,0,0.0,0.0
GR3_F4E43_P,34.075,124.525,3,4.96,2,0,1,0,0,0,0,0.0,0.0
GR3_F4E44_A,34.225,124.775,3,36.07,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E44_C,34.225,124.875,3,17.47,0,0,1,2,0,0,0,0.0,0.0
GR3_F4E44_O,34.125,124.975,3,5.48,0,0,3,0,0,0,0,0.0,0.0
GR3_F4E44_V,34.025,124.825,3,24.99,0,0,0,3,0,0,0,0.0,0.0
GR3_F4E44_X,34.025,124.925,3,5.47,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F11_H,34.925,125.125,3,8.5,0,0,3,0,0,0,0,42.04257741347905,119.94774590163935
GR3_F4F11_N,34.875,125.175,3,8.49,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F14_L,34.625,125.325,3,8.34,0,0,2,0,1,0,0,55.216985428051004,222.76662112932604
GR3_F4F21_O,34.875,125.725,3,0.26,0,0,0,0,3,0,0,0.0,0.0
GR3_F4F22_P,34.825,125.775,3,0.26,0,0,0,0,3,0,0,0.0,0.0
GR3_F4F22_V,34.775,125.825,3,0.26,0,0,0,0,3,0,0,0.0,0.0
GR3_F4F23_W,34.525,125.625,3,7.88,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F24_H,34.675,125.875,3,0.17,0,0,0,0,3,0,0,33.2433970856102,208.85371129326046
GR3_F4F24_Y,34.525,125.975,3,2.57,0,0,3,0,0,0,0,53.04644808743169,155.6976320582878
GR3_F4F31_F,34.425,125.025,3,7.87,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F31_J,34.425,125.225,3,0.34,0,0,0,0,0,0,3,0.0,0.0
GR3_F4F31_P,34.325,125.025,3,12.2,0,0,2,0,1,0,0,0.0,0.0
GR3_F4F31_Q,34.325,125.075,3,0.49,0,0,0,0,3,0,0,0.0,0.0
GR3_F4F31_S,34.325,125.175,3,7.42,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F31_U,34.275,125.025,3,11.86,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F33_W,34.025,125.125,3,0.1,1,0,0,0,1,0,1,52.11281876138433,230.1283014571949
GR3_F4F34_G,34.175,125.325,3,11.85,0,0,3,0,0,0,0,43.375,225.62858606557376
GR3_F4F43_K,34.125,125.525,3,4.5,0,0,3,0,0,0,0,45.45412112932605,224.70594262295083
GR3_F4F43_R,34.075,125.625,3,7.29,0,0,3,0,0,0,0,0.0,0.0
GR3_F4F44_Q,34.075,125.825,3,8.54,1,0,2,0,0,0,0,0.0,0.0
GR3_F4F44_S,34.075,125.925,3,10.62,1,0,2,0,0,0,0,0.0,0.0
GR3_F4F44_V,34.025,125.825,3,0.37,3,0,0,0,0,0,0,42.31568761384335,218.9606102003643
GR3_F4G11_B,34.975,126.075,3,0.42,0,0,0,0,3,0,0,0.0,0.0
GR3_F4G11_H,34.925,126.125,3,2.02,0,0,0,0,0,0,3,38.52413479052823,120.9240664845173
GR3_F4G11_R,34.825,126.125,3,3.9,1,2,0,0,0,0,0,0.0,0.0
GR3_F4G11_T,34.825,126.225,3,0.88,0,0,0,0,0,0,3,0.0,0.0
GR3_F4G13_K,34.625,126.025,3,0.45,2,1,0,0,0,0,0,49.514116575591984,147.38479052823314
GR3_F4G13_O,34.625,126.225,3,9.28,0,3,0,0,0,0,0,0.0,0.0
GR3_F4G13_Q,34.575,126.075,3,0.08,3,0,0,0,0,0,0,0.0,0.0
GR3_F4G13_W,34.525,126.125,3,2.88,0,0,3,0,0,0,0,0.0,0.0
GR3_F4G14_W,34.525,126.375,3,0.07,2,0,0,0,1,0,0,0.0,0.0
GR3_F4G31_A,34.475,126.025,3,2.55,0,0,2,0,0,0,1,0.0,0.0
GR3_F4G31_F,34.425,126.025,3,2.48,0,0,0,0,0,0,3,0.0,0.0
GR3_F4G31_Q,34.325,126.075,3,3.5,0,0,0,0,3,0,0,0.0,0.0
GR3_F4G31_X,34.275,126.175,3,2.45,0,0,3,0,0,0,0,0.0,0.0
GR3_F4G32_O,34.375,126.475,3,0.07,3,0,0,0,0,0,0,0.0,0.0
GR3_F4G32_R,34.325,126.375,3,0.08,3,0,0,0,0,0,0,0.0,0.0
GR3_F4G33_D,34.225,126.175,3,3.78,0,0,3,0,0,0,0,43.313638433515486,203.9346539162113
GR3_F4G33_W,34.025,126.125,3,8.07,0,0,2,0,0,0,1,0.0,0.0
GR3_F4G42_V,34.275,126.825,3,3.01,0,1,2,0,0,0,0,0.0,0.0
GR3_F4G43_I,34.175,126.675,3,0.18,3,0,0,0,0,0,0,0.0,0.0
GR3_F4G43_M,34.125,126.625,3,0.13,3,0,0,0,0,0,0,0.0,0.0
GR3_F4G43_V,34.025,126.575,3,8.01,0,0,3,0,0,0,0,0.0,0.0
GR3_F4G44_R,34.075,126.875,3,8.49,0,0,1,2,0,0,0,0.0,0.0
GR3_F4H14_U,34.525,127.275,3,0.15,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H22_N,34.875,127.925,3,0.04,3,0,0,0,0,0,0,5.257627504553734,204.591985428051
GR3_F4H22_Q,34.825,127.825,3,0.1,0,0,0,0,3,0,0,0.0,0.0
GR3_F4H23_I,34.675,127.675,3,0.07,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H23_S,34.575,127.675,3,0.05,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H24_D,34.725,127.925,3,0.39,2,0,0,1,0,0,0,0.0,0.0
GR3_F4H24_F,34.675,127.775,3,0.05,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H24_G,34.675,127.825,3,0.72,0,0,0,1,0,0,2,0.0,0.0
GR3_F4H24_P,34.575,127.775,3,0.12,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H31_C,34.475,127.125,3,0.03,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H31_O,34.375,127.225,3,0.04,3,0,0,0,0,0,0,19.8224043715847,224.4533242258652
GR3_F4H31_Y,34.275,127.225,3,0.09,3,0,0,0,0,0,0,29.65198087431694,164.94592440801458
GR3_F4H32_M,34.375,127.375,3,0.15,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H32_U,34.275,127.275,3,0.04,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H33_S,34.075,127.175,3,5.0,0,0,3,0,0,0,0,0.0,0.0
GR3_F4H34_D,34.225,127.425,3,0.05,3,0,0,0,0,0,0,0.0,0.0
GR3_F4H34_V,34.025,127.325,3,0.14,2,0,0,0,0,0,1,0.0,0.0
GR3_F4H34_Y,34.025,127.475,3,0.05,2,0,0,0,0,0,1,0.0,0.0
GR3_F4H41_J,34.425,127.725,3,1.38,0,0,0,0,3,0,0,0.0,0.0
GR3_F4H42_M,34.375,127.875,3,5.64,0,1,0,2,0,0,0,0.0,0.0
GR3_F4H42_X,34.275,127.925,3,41.59,0,0,1,2,0,0,0,18.52880236794171,162.18545081967213
GR3_F4H43_C,34.225,127.625,3,6.68,0,0,3,0,0,0,0,0.0,0.0
GR3_F4H43_K,34.125,127.525,3,22.02,0,0,3,0,0,0,0,22.29462659380692,172.39025500910748
GR3_F4H43_U,34.025,127.525,3,0.09,0,0,0,0,0,0,3,0.0,0.0
GR3_F4H44_R,34.075,127.875,3,3.17,0,0,3,0,0,0,0,0.0,0.0
GR3_F4I11_G,33.925,124.075,3,20.94,0,0,3,0,0,0,0,0.0,0.0
GR3_F4I11_J,33.925,124.225,3,1.16,3,0,0,0,0,0,0,0.0,0.0
GR3_F4I12_A,33.975,124.275,3,0.91,3,0,0,0,0,0,0,0.0,0.0
GR3_F4I12_H,33.925,124.375,3,0.61,3,0,0,0,0,0,0,0.0,0.0
GR3_F4I12_N,33.875,124.425,3,5.22,2,0,1,0,0,0,0,0.0,0.0
GR3_F4I12_S,33.825,124.425,3,14.4,0,0,3,0,0,0,0,0.0,0.0
GR3_F4I12_W,33.775,124.375,3,14.39,0,0,3,0,0,0,0,0.0,0.0
GR3_F4I14_M,33.625,124.375,3,0.98,3,0,0,0,0,0,0,0.0,0.0
GR3_F4I21_D,33.975,124.675,3,0.0,0,0,0,0,0,0,3,0.0,0.0
GR3_F4I21_G,33.925,124.575,3,0.37,2,0,0,0,0,0,1,0.0,0.0
GR3_F4I21_N,33.875,124.675,3,0.0,0,0,0,0,0,0,3,0.0,0.0
GR3_F4I21_S,33.825,124.675,3,0.27,1,0,0,0,0,0,2,0.0,0.0
GR3_F4I21_Y,33.775,124.725,3,0.41,1,0,0,0,0,0,2,0.0,0.0
GR3_F4I22_S,33.825,124.925,3,21.63,2,0,1,0,0,0,0,0.0,0.0
GR3_F4I23_E,33.725,124.725,3,0.29,1,0,0,0,0,0,2,0.0,0.0
GR3_F4I23_G,33.675,124.575,3,20.88,0,0,2,0,0,0,1,0.0,0.0
GR3_F4I23_W,33.525,124.625,3,1.49,3,0,0,0,0,0,0,0.0,0.0
